molecule_name,pEC50
CNP0097299,4.92757043
CNP0222897,4.927644122
CNP0373727,4.927673522
CNP0212812,4.92776155
CNP0442171,4.92776155
CNP0268985,4.927878785
CNP0282455,4.927878785
CNP0320935,4.927878785
CNP0222653,4.927889398
CNP0246738,4.927889398
CNP0261254,4.927889398
CNP0341127,4.927909436
CNP0254198,4.927950027
CNP0305268,4.928044018
CNP0425051,4.928069424
CNP0447497,4.928088394
CNP0200060,4.928163203
CNP0285638,4.928163203
CNP0297150,4.928163203
CNP0305745,4.928163203
CNP0269682,4.92827713
CNP0198251,4.928423246
CNP0358011,4.928423246
CNP0368576,4.928444106
CNP0272447,4.928447359
CNP0207778,4.928478642
CNP0213926,4.928478642
CNP0231403,4.928478642
CNP0240445,4.928478642
CNP0248847,4.928478642
CNP0263445,4.928478642
CNP0270391,4.928478642
CNP0281528,4.928478642
CNP0348731,4.928478642
CNP0368558,4.928478642
CNP0451733,4.928478642
CNP0461669,4.928478642
CNP0287093,4.928573779
CNP0419073,4.928610038
CNP0268998,4.928630886
CNP0207892,4.928647406
CNP0408444,4.928675659
CNP0307405,4.92867939
CNP0394155,4.928687298
CNP0285643,4.928690186
CNP0030377,4.928784292
CNP0430170,4.928825225
CNP0268410,4.928829031
CNP0340844,4.928864658
CNP0383169,4.928864658
CNP0004904,4.928921716
CNP0266457,4.928968053
CNP0188505,4.928973009
CNP0428408,4.929139413
CNP0326862,4.929177311
CNP0351173,4.929253041
CNP0309933,4.929267097
CNP0440231,4.929282273
CNP0270555,4.929283419
CNP0324960,4.929284429
CNP0272120,4.929289027
CNP0245400,4.929348336
CNP0328579,4.929378107
CNP0280795,4.929406601
CNP0328381,4.929446826
CNP0208815,4.929526804
CNP0364348,4.929526804
CNP0003286,4.929545097
CNP0301550,4.929547843
CNP0083818,4.929549942
CNP0083818,4.929549942
CNP0294152,4.929645474
CNP0311760,4.929645474
CNP0397735,4.929653229
CNP0290726,4.929662375
CNP0358486,4.929696863
CNP0203200,4.929735074
CNP0298492,4.929735074
CNP0310279,4.929735074
CNP0204463,4.929810607
CNP0079036,4.929833966
CNP0079034,4.929833966
CNP0302547,4.929892643
CNP0245753,4.929980766
CNP0199395,4.930005345
CNP0307723,4.930018898
CNP0328280,4.930018898
CNP0350443,4.930018898
CNP0356229,4.93001927
CNP0323046,4.930037378
CNP0028079,4.930041242
CNP0189907,4.930050934
CNP0205864,4.930052397
CNP0339896,4.930183417
CNP0300179,4.930270432
CNP0185651,4.930296713
CNP0078417,4.930396814
CNP0078421,4.930396814
CNP0194150,4.930396814
CNP0265327,4.930396814
CNP0371920,4.930396814
CNP0308512,4.930414628
CNP0442119,4.930461696
CNP0434939,4.930499918
CNP0474945,4.930548093
CNP0208229,4.930609469
CNP0080285,4.930609479
CNP0080286,4.930609479
CNP0341552,4.93067441
CNP0249098,4.930697479
CNP0321826,4.930775737
CNP0214986,4.930783325
CNP0269527,4.930797734
CNP0325733,4.930801544
CNP0185878,4.930865324
CNP0217623,4.930865324
CNP0213071,4.930875516
CNP0215737,4.930875516
CNP0379880,4.930875516
CNP0181709,4.930898886
CNP0328035,4.930898886
CNP0210834,4.930927643
CNP0201719,4.930989155
CNP0204931,4.930989155
CNP0222342,4.930989155
CNP0292698,4.930989155
CNP0310450,4.930989155
CNP0387244,4.930989155
CNP0384914,4.931033044
CNP0224810,4.931066256
CNP0223009,4.931097678
CNP0085102,4.931144752
CNP0085101,4.931144752
CNP0434971,4.931198934
CNP0280986,4.931218367
CNP0269882,4.931318108
CNP0225742,4.931328992
CNP0361525,4.931340709
CNP0205103,4.931373858
CNP0086367,4.931388935
CNP0086363,4.931388935
CNP0187505,4.931388935
CNP0202206,4.931388935
CNP0227780,4.931388935
CNP0271417,4.931388935
CNP0315793,4.931388935
CNP0343949,4.931388935
CNP0346850,4.931388935
CNP0405906,4.931388935
CNP0027678,4.931435656
CNP0409491,4.931454808
CNP0195647,4.931542124
CNP0201057,4.931542124
CNP0211753,4.931542124
CNP0219449,4.931542124
CNP0277334,4.931542124
CNP0314818,4.931542124
CNP0325491,4.931542124
CNP0251450,4.931545111
CNP0398451,4.931545111
CNP0436524,4.931545111
CNP0442943,4.931573376
CNP0467021,4.931573376
CNP0327779,4.931579396
CNP0214205,4.931590123
CNP0385187,4.931609034
CNP0390751,4.931633252
CNP0188885,4.931672924
CNP0292333,4.931672924
CNP0341912,4.931677563
CNP0432117,4.931677563
CNP0434603,4.931677563
CNP0018506,4.931700302
CNP0188795,4.931711486
CNP0284661,4.931722302
CNP0192719,4.931745737
CNP0205550,4.931833584
CNP0295185,4.931833584
CNP0234461,4.931851913
CNP0380550,4.931851913
CNP0425741,4.931851913
CNP0301288,4.931875381
CNP0347906,4.931923813
CNP0416172,4.931926763
CNP0280272,4.931965362
CNP0206850,4.932145733
CNP0210591,4.932163621
CNP0197538,4.93220812
CNP0477501,4.932279928
CNP0254144,4.932375649
CNP0306963,4.932375649
CNP0327919,4.932375649
CNP0428620,4.932375649
CNP0429430,4.932375649
CNP0434236,4.932375649
CNP0435490,4.932375649
CNP0464475,4.932375649
CNP0225190,4.932434294
CNP0241087,4.932434294
CNP0290742,4.932476193
CNP0248120,4.932548529
CNP0326653,4.932552314
CNP0353118,4.932593864
CNP0427815,4.932611421
CNP0433870,4.932611421
CNP0270545,4.932617737
CNP0382791,4.93264483
CNP0371957,4.93268028
CNP0287807,4.932687425
CNP0250746,4.932726096
CNP0364900,4.932726096
CNP0317785,4.932775164
CNP0423904,4.932807802
CNP0200945,4.932821415
CNP0397419,4.932821415
CNP0355624,4.932821623
CNP0077441,4.932876458
CNP0192124,4.932876458
CNP0262213,4.932876458
CNP0404911,4.932876458
CNP0405360,4.932876458
CNP0077436,4.932876458
CNP0362227,4.932880363
CNP0306796,4.932909991
CNP0264852,4.932910511
CNP0189772,4.932939601
CNP0198368,4.932939601
CNP0327307,4.932939601
CNP0380831,4.932939601
CNP0425197,4.932939601
CNP0426550,4.932939601
CNP0433162,4.932939601
CNP0103464,4.932968481
CNP0227756,4.933013917
CNP0278929,4.933013917
CNP0285725,4.933013917
CNP0302711,4.933013917
CNP0273877,4.933060836
CNP0401259,4.933060836
CNP0105961,4.933180372
CNP0250050,4.933180372
CNP0299516,4.933267089
CNP0437236,4.933392832
CNP0429199,4.933398079
CNP0281373,4.933439639
CNP0255374,4.933463618
CNP0196747,4.933548707
CNP0197654,4.933548707
CNP0208905,4.933548707
CNP0279761,4.933548707
CNP0296806,4.93362275
CNP0187241,4.933722199
CNP0426440,4.933732227
CNP0105778,4.933751316
CNP0210874,4.933827541
CNP0193954,4.93382853
CNP0201850,4.93382853
CNP0223581,4.93382853
CNP0258368,4.93382853
CNP0350230,4.93382853
CNP0426514,4.93382853
CNP0453870,4.93382853
CNP0423841,4.933853896
CNP0323790,4.933881962
CNP0311226,4.933894219
CNP0340165,4.933905749
CNP0291069,4.933942911
CNP0248576,4.933949694
CNP0397956,4.933949694
CNP0101638,4.934060875
CNP0097185,4.934061656
CNP0199808,4.934093783
CNP0317955,4.934110447
CNP0222222,4.934126191
CNP0234963,4.934126191
CNP0190079,4.934177944
CNP0346064,4.934200978
CNP0198182,4.934207363
CNP0412453,4.934207363
CNP0452453,4.934207363
CNP0424933,4.934227611
CNP0299968,4.934261805
CNP0081343,4.934285813
CNP0081341,4.934285813
CNP0256227,4.934307611
CNP0202797,4.934309322
CNP0206165,4.934309322
CNP0251292,4.934309322
CNP0256884,4.934309322
CNP0336239,4.934309322
CNP0184977,4.934332576
CNP0268117,4.934361789
CNP0471108,4.934456337
CNP0100143,4.934467769
CNP0196476,4.934467769
CNP0281180,4.934467769
CNP0330850,4.934467769
CNP0404597,4.934467769
CNP0316717,4.934496247
CNP0310053,4.934528362
CNP0428860,4.934533005
CNP0101616,4.934562792
CNP0249695,4.934650329
CNP0396997,4.934661011
CNP0181831,4.934685017
CNP0089227,4.934734964
CNP0228600,4.934788159
CNP0462413,4.934811847
CNP0313994,4.934843817
CNP0270239,4.934871115
CNP0459394,4.934901308
CNP0277264,4.9349865
CNP0300380,4.935074652
CNP0400261,4.935074652
CNP0446299,4.935074652
CNP0457619,4.935074652
CNP0017525,4.935103818
CNP0286404,4.935125958
CNP0303093,4.935167862
CNP0309820,4.935251077
CNP0185472,4.935259781
CNP0197863,4.935327521
CNP0344128,4.935329765
CNP0005514,4.935336933
CNP0292753,4.935369974
CNP0212488,4.935426059
CNP0218157,4.935434143
CNP0348374,4.935434143
CNP0350217,4.935434143
CNP0192223,4.935450809
CNP0078536,4.935500602
CNP0104809,4.935500602
CNP0078538,4.935500602
CNP0242758,4.935511506
CNP0335326,4.935511506
CNP0336106,4.935511506
CNP0091655,4.935548884
CNP0094367,4.935548884
CNP0096030,4.935548884
CNP0097901,4.935548884
CNP0231302,4.935548884
CNP0350512,4.935548884
CNP0322489,4.935576725
CNP0308914,4.935594932
CNP0340182,4.935699138
CNP0199688,4.935765585
CNP0284352,4.935810351
CNP0186915,4.93597255
CNP0419480,4.93597255
CNP0086253,4.935992575
CNP0086254,4.935992575
CNP0283613,4.935998617
CNP0329604,4.936040484
CNP0202904,4.936068269
CNP0429505,4.93613599
CNP0253651,4.936144937
CNP0417678,4.936215574
CNP0471935,4.936302075
CNP0081255,4.936336051
CNP0081255,4.936336051
CNP0188768,4.936377378
CNP0230275,4.936377378
CNP0398543,4.936411978
CNP0085972,4.936548331
CNP0085972,4.936548331
CNP0189576,4.936584315
CNP0252508,4.936642388
CNP0339921,4.936763653
CNP0201567,4.936785544
CNP0281155,4.936795475
CNP0200579,4.936812834
CNP0026067,4.93681799
CNP0307333,4.936825295
CNP0243930,4.936828125
CNP0233583,4.936937247
CNP0222771,4.936938187
CNP0331887,4.936938187
CNP0097193,4.936948014
CNP0356195,4.936973027
CNP0245429,4.936975281
CNP0313612,4.936982614
CNP0219763,4.937349074
CNP0104654,4.93735069
CNP0227371,4.937357519
CNP0202961,4.937383415
CNP0206363,4.937383415
CNP0250046,4.937383415
CNP0300793,4.937383415
CNP0302098,4.937383415
CNP0317197,4.937383415
CNP0215238,4.937386817
CNP0264131,4.937386817
CNP0352475,4.937386817
CNP0254522,4.937428979
CNP0281407,4.937428979
CNP0293996,4.937428979
CNP0309841,4.937428979
CNP0342611,4.937428979
CNP0391453,4.937428979
CNP0092920,4.937622304
CNP0093179,4.937622304
CNP0096362,4.937622304
CNP0268695,4.937622304
CNP0387417,4.937622304
CNP0402863,4.937622304
CNP0420178,4.937622304
CNP0298925,4.937625772
CNP0403499,4.937625772
CNP0434367,4.937678627
CNP0315119,4.9378918
CNP0332926,4.9378918
CNP0434022,4.937896386
CNP0281647,4.937963692
CNP0357356,4.937973404
CNP0077058,4.937996952
CNP0077058,4.937996952
CNP0212484,4.937996952
CNP0213469,4.937996952
CNP0241044,4.937996952
CNP0330038,4.937996952
CNP0362564,4.937996952
CNP0325548,4.93816339
CNP0325702,4.938169732
CNP0436769,4.938237314
CNP0102861,4.938285
CNP0271202,4.938293891
CNP0103496,4.938331678
CNP0104738,4.938464203
CNP0323034,4.938509917
CNP0334756,4.938524794
CNP0243698,4.938534096
CNP0105215,4.938567037
CNP0029208,4.938593382
CNP0326914,4.938614622
CNP0446080,4.938703002
CNP0243024,4.938757321
CNP0232598,4.938762874
CNP0461797,4.938769166
CNP0077965,4.938792861
CNP0077964,4.938792861
CNP0333575,4.938866037
CNP0322020,4.938874819
CNP0295328,4.938937123
CNP0318190,4.93896983
CNP0183508,4.939011019
CNP0434509,4.939011019
CNP0085310,4.939036718
CNP0085311,4.939036718
CNP0251531,4.939053656
CNP0230810,4.939057694
CNP0301629,4.939057694
CNP0270058,4.939067882
CNP0276455,4.939067882
CNP0462749,4.939108568
CNP0278239,4.93912977
CNP0211995,4.939215483
CNP0195312,4.939286616
CNP0317570,4.939286616
CNP0449804,4.939286616
CNP0466573,4.939286616
CNP0218199,4.939299406
CNP0468140,4.939299406
CNP0184337,4.939326265
CNP0276191,4.939399307
CNP0200715,4.939433786
CNP0212170,4.939433786
CNP0215877,4.939433786
CNP0219626,4.939489927
CNP0223603,4.939489927
CNP0244669,4.939489927
CNP0364099,4.939489927
CNP0418170,4.939489927
CNP0265425,4.939490214
CNP0102511,4.939603627
CNP0236169,4.939613563
CNP0196157,4.939707881
CNP0219492,4.939719638
CNP0240001,4.939776405
CNP0027578,4.93979518
CNP0233411,4.939831298
CNP0248585,4.939831298
CNP0345270,4.939879467
CNP0355944,4.939879467
CNP0355948,4.939879467
CNP0434310,4.939879766
CNP0235753,4.939895102
CNP0308857,4.939895102
CNP0333839,4.939895102
CNP0435220,4.939895102
CNP0468725,4.939895102
CNP0473067,4.939916092
CNP0017609,4.939941906
CNP0182818,4.940133707
CNP0211133,4.940139614
CNP0265901,4.940139614
CNP0304978,4.940139614
CNP0097149,4.940159173
CNP0097938,4.940159173
CNP0384519,4.940163586
CNP0311910,4.940221715
CNP0397424,4.940302227
CNP0341670,4.940460589
CNP0241819,4.940464188
CNP0379619,4.940497449
CNP0357302,4.940524973
CNP0311431,4.940552034
CNP0296002,4.940690866
CNP0242327,4.940706214
CNP0433824,4.940706214
CNP0296674,4.940748717
CNP0396809,4.940776109
CNP0214146,4.94082521
CNP0224224,4.94082521
CNP0022373,4.940843905
CNP0250669,4.94088074
CNP0450196,4.940907487
CNP0422729,4.940936958
CNP0423314,4.940936958
CNP0031577,4.940937774
CNP0391791,4.940955353
CNP0251711,4.940968516
CNP0283183,4.940998209
CNP0104916,4.941105075
CNP0225316,4.941105075
CNP0249333,4.941105075
CNP0306230,4.941105075
CNP0334448,4.94112771
CNP0408165,4.941139382
CNP0192356,4.941149462
CNP0468574,4.941154943
CNP0239258,4.941185185
CNP0265799,4.941190921
CNP0001100,4.941222239
CNP0286810,4.941230171
CNP0193771,4.941254275
CNP0231741,4.941254275
CNP0360320,4.941256602
CNP0078717,4.941282463
CNP0078718,4.941282463
CNP0078719,4.941282463
CNP0078720,4.941282463
CNP0081375,4.941282463
CNP0186778,4.941282463
CNP0246005,4.941282463
CNP0381585,4.941282463
CNP0417182,4.941282463
CNP0078717,4.941282463
CNP0078718,4.941282463
CNP0078719,4.941282463
CNP0078721,4.941282463
CNP0081375,4.941282463
CNP0104159,4.94142284
CNP0182753,4.94142284
CNP0185138,4.94142284
CNP0195985,4.94142284
CNP0216249,4.94142284
CNP0217127,4.94142284
CNP0244448,4.94142284
CNP0295433,4.94142284
CNP0316838,4.94142284
CNP0324962,4.94142284
CNP0369271,4.941534067
CNP0242403,4.941584162
CNP0013909,4.941623731
CNP0353832,4.941647362
CNP0274218,4.941684688
CNP0093646,4.941726652
CNP0098941,4.941726652
CNP0099362,4.941726652
CNP0100854,4.941726652
CNP0101172,4.941726652
CNP0101189,4.941726652
CNP0182097,4.941726652
CNP0200084,4.941726652
CNP0230974,4.941726652
CNP0235969,4.941726652
CNP0240201,4.941726652
CNP0250651,4.941726652
CNP0264489,4.941726652
CNP0240020,4.941748773
CNP0299458,4.941755617
CNP0086850,4.941764952
CNP0086853,4.941764952
CNP0086849,4.941764952
CNP0086853,4.941764952
CNP0347483,4.941778024
CNP0341691,4.941861535
CNP0364835,4.941881008
CNP0298603,4.941883188
CNP0214627,4.941886136
CNP0429729,4.941891018
CNP0329275,4.941972278
CNP0263558,4.941977754
CNP0284115,4.941977754
CNP0253403,4.941979776
CNP0392166,4.941979776
CNP0294864,4.942044311
CNP0277582,4.942053114
CNP0429669,4.942056724
CNP0296486,4.942305194
CNP0086546,4.942319433
CNP0086546,4.942319433
CNP0181346,4.942323748
CNP0423293,4.942421936
CNP0267674,4.94242633
CNP0323066,4.94243522
CNP0200340,4.942481583
CNP0240661,4.942487911
CNP0244132,4.942487911
CNP0310260,4.942487911
CNP0320437,4.942487911
CNP0365977,4.942506548
CNP0102715,4.942537667
CNP0191396,4.942537667
CNP0331002,4.942577975
CNP0231205,4.942646152
CNP0227718,4.942658043
CNP0371587,4.942725303
CNP0186206,4.942765782
CNP0188735,4.942765782
CNP0215831,4.942765782
CNP0235382,4.942765782
CNP0273849,4.942765782
CNP0278491,4.942765782
CNP0251712,4.94280668
CNP0429948,4.942916562
CNP0399144,4.942956859
CNP0088548,4.942958863
CNP0092104,4.942958863
CNP0092265,4.942958863
CNP0093738,4.942958863
CNP0097703,4.942958863
CNP0098105,4.942958863
CNP0098762,4.942958863
CNP0099074,4.942958863
CNP0184328,4.942958863
CNP0214191,4.942958863
CNP0248915,4.942958863
CNP0250814,4.942958863
CNP0260979,4.942958863
CNP0274725,4.942958863
CNP0278066,4.942958863
CNP0314242,4.942958863
CNP0327107,4.942958863
CNP0335019,4.942958863
CNP0348253,4.942958863
CNP0417756,4.942958863
CNP0418402,4.942958863
CNP0420750,4.942958863
CNP0088548,4.942958863
CNP0330268,4.942969531
CNP0191106,4.943053535
CNP0279725,4.943067134
CNP0086598,4.943084313
CNP0086597,4.943084313
CNP0358110,4.943108051
CNP0209547,4.943114324
CNP0308596,4.943128862
CNP0318388,4.943131298
CNP0023423,4.943161557
CNP0378334,4.943206876
CNP0334097,4.943245333
CNP0315846,4.943302388
CNP0333630,4.943391075
CNP0181527,4.943399972
CNP0195469,4.943399972
CNP0258574,4.943399972
CNP0304539,4.943399972
CNP0085154,4.943421251
CNP0085154,4.943421251
CNP0250311,4.943428777
CNP0288002,4.943437381
CNP0330754,4.943502972
CNP0266241,4.943542109
CNP0194940,4.943593257
CNP0305720,4.943593987
CNP0433560,4.943618362
CNP0217482,4.943644896
CNP0369882,4.943730441
CNP0400235,4.94375119
CNP0445254,4.943755044
CNP0421398,4.943765911
CNP0224682,4.943873266
CNP0342415,4.943972196
CNP0427537,4.944003555
CNP0429952,4.944003555
CNP0389683,4.944013453
CNP0453343,4.944054717
CNP0182697,4.944065294
CNP0243501,4.944065294
CNP0286981,4.94408821
CNP0077827,4.944094533
CNP0077841,4.944094533
CNP0077827,4.944094533
CNP0077837,4.944094533
CNP0091180,4.944123087
CNP0095882,4.944123087
CNP0095913,4.944123087
CNP0100904,4.944123087
CNP0192749,4.944123087
CNP0255862,4.944123087
CNP0359710,4.944123087
CNP0367482,4.944123087
CNP0405493,4.944123087
CNP0418099,4.944123087
CNP0420526,4.944123087
CNP0365428,4.944187246
CNP0243912,4.944335735
CNP0260597,4.944356139
CNP0427459,4.944374978
CNP0433968,4.944374978
CNP0435282,4.944374978
CNP0001648,4.944405343
CNP0223511,4.944414215
CNP0247001,4.944440811
CNP0241920,4.944488564
CNP0213058,4.94466687
CNP0216612,4.94466687
CNP0289521,4.94469505
CNP0253911,4.94469588
CNP0239625,4.944774011
CNP0425002,4.944789759
CNP0259300,4.944798315
CNP0453402,4.944833219
CNP0213639,4.944837406
CNP0442550,4.944840216
CNP0209396,4.944940927
CNP0243524,4.944940927
CNP0078541,4.94494477
CNP0078542,4.94494477
CNP0197873,4.945006829
CNP0436526,4.945044758
CNP0425981,4.945048249
CNP0102100,4.945058484
CNP0372938,4.945078983
CNP0412223,4.945081297
CNP0297718,4.945100261
CNP0245683,4.945151949
CNP0427534,4.945303911
CNP0435878,4.945303911
CNP0210379,4.945315635
CNP0186018,4.945319006
CNP0226838,4.945319006
CNP0322792,4.945319006
CNP0323443,4.945319006
CNP0421204,4.945319006
CNP0017443,4.945457848
CNP0284660,4.945481473
CNP0441864,4.945504133
CNP0280845,4.945506799
CNP0196778,4.945597234
CNP0232265,4.945619417
CNP0310473,4.945619417
CNP0352487,4.945694737
CNP0089976,4.94569529
CNP0418245,4.94569529
CNP0025310,4.945704808
CNP0277043,4.945732453
CNP0215878,4.945748796
CNP0265937,4.945767231
CNP0354325,4.945767231
CNP0291796,4.945787888
CNP0297078,4.945795998
CNP0200131,4.945796649
CNP0329516,4.945796649
CNP0017355,4.945857583
CNP0017353,4.945857583
CNP0236902,4.945862041
CNP0198660,4.945865573
CNP0085223,4.945917099
CNP0085223,4.945917099
CNP0304813,4.945918695
CNP0426310,4.945918695
CNP0233421,4.945929865
CNP0272061,4.945929865
CNP0195791,4.945937946
CNP0208449,4.945961172
CNP0289191,4.945961172
CNP0008037,4.945962892
CNP0187141,4.946033569
CNP0230911,4.946034298
CNP0246847,4.946073064
CNP0230109,4.94609828
CNP0093404,4.946131541
CNP0268574,4.946193992
CNP0274625,4.946199725
CNP0225399,4.946267008
CNP0280008,4.946267008
CNP0368447,4.946409377
CNP0368692,4.946409377
CNP0430749,4.946430278
CNP0262120,4.946460536
CNP0357439,4.946576258
CNP0323254,4.946632239
CNP0299565,4.946646194
CNP0189190,4.946707168
CNP0234983,4.946707168
CNP0194784,4.946708515
CNP0406672,4.94672566
CNP0429353,4.946732958
CNP0009560,4.946757617
CNP0279588,4.946817776
CNP0210067,4.946833617
CNP0307478,4.946884543
CNP0400881,4.946963303
CNP0401088,4.946963303
CNP0401099,4.946963303
CNP0295491,4.946984425
CNP0464073,4.946984425
CNP0248193,4.946997137
CNP0321098,4.947065931
CNP0203880,4.947239695
CNP0258249,4.947290603
CNP0077404,4.947311201
CNP0077404,4.947311201
CNP0079588,4.947343799
CNP0079588,4.947343799
CNP0333481,4.947343799
CNP0271336,4.94737571
CNP0200813,4.947393376
CNP0418098,4.947393376
CNP0290186,4.947432863
CNP0458889,4.947432863
CNP0424502,4.947447018
CNP0426006,4.947447018
CNP0097392,4.947470466
CNP0358383,4.947470466
CNP0002959,4.947500555
CNP0229651,4.947551354
CNP0235363,4.947551354
CNP0265984,4.947594103
CNP0328243,4.947594103
CNP0186357,4.947597777
CNP0354543,4.947597777
CNP0297491,4.947674634
CNP0215410,4.947687744
CNP0079120,4.947730187
CNP0079120,4.947730187
CNP0290318,4.947730187
CNP0298257,4.947730187
CNP0183292,4.947752176
CNP0376638,4.947752394
CNP0216767,4.947814324
CNP0193240,4.947843581
CNP0285255,4.947843581
CNP0410695,4.947843581
CNP0243575,4.947887838
CNP0380583,4.947887838
CNP0209780,4.947891227
CNP0356786,4.947919533
CNP0474258,4.947959284
CNP0087579,4.94797505
CNP0091254,4.94797505
CNP0094018,4.94797505
CNP0102908,4.94797505
CNP0202827,4.94797505
CNP0212785,4.94797505
CNP0279896,4.94797505
CNP0416413,4.94797505
CNP0087579,4.94797505
CNP0032107,4.948006752
CNP0284939,4.948012229
CNP0204281,4.948041958
CNP0311480,4.948046526
CNP0425402,4.948107367
CNP0184470,4.948127993
CNP0228486,4.94814609
CNP0207220,4.948154939
CNP0225009,4.948154939
CNP0248875,4.948154939
CNP0262396,4.948154939
CNP0277077,4.948154939
CNP0288199,4.948154939
CNP0301453,4.948154939
CNP0342592,4.948154939
CNP0344797,4.948154939
CNP0346689,4.948154939
CNP0354689,4.948154939
CNP0400852,4.948154939
CNP0189516,4.948176469
CNP0220440,4.948266031
CNP0103082,4.948271177
CNP0257782,4.948321791
CNP0345793,4.948350433
CNP0268790,4.948360792
CNP0214910,4.948389927
CNP0394035,4.948424409
CNP0312105,4.948474328
CNP0316571,4.94848946
CNP0454134,4.948508682
CNP0255986,4.948511461
CNP0310058,4.94853945
CNP0398778,4.948570902
CNP0216764,4.948611406
CNP0081390,4.948619788
CNP0081384,4.948619788
CNP0266109,4.948687879
CNP0294320,4.948687879
CNP0187192,4.948688921
CNP0374097,4.948782348
CNP0235568,4.948788462
CNP0360384,4.948795347
CNP0211370,4.948845716
CNP0285765,4.948877955
CNP0228737,4.949009154
CNP0426232,4.949009154
CNP0081608,4.949188535
CNP0081613,4.949188535
CNP0210404,4.949188535
CNP0325649,4.949188535
CNP0437986,4.949188535
CNP0427973,4.949196417
CNP0200802,4.949227731
CNP0183410,4.949241919
CNP0242459,4.949241919
CNP0268608,4.949243802
CNP0319216,4.949307311
CNP0255559,4.949324149
CNP0307549,4.949408822
CNP0017390,4.949409857
CNP0017389,4.949409857
CNP0189064,4.949419314
CNP0354268,4.949436889
CNP0344505,4.949454723
CNP0077708,4.949485478
CNP0077706,4.949485478
CNP0182383,4.949499574
CNP0267133,4.949499574
CNP0315532,4.949579449
CNP0102955,4.949596075
CNP0182181,4.949596075
CNP0235947,4.949596075
CNP0404147,4.949596075
CNP0187997,4.94963253
CNP0250004,4.949691567
CNP0319087,4.949847255
CNP0104250,4.949869155
CNP0275134,4.949869155
CNP0331249,4.949869155
CNP0262633,4.949906422
CNP0323128,4.949929784
CNP0201073,4.949930365
CNP0218835,4.949947813
CNP0254885,4.949981315
CNP0244969,4.94998522
CNP0009571,4.949985421
CNP0085759,4.950017792
CNP0085759,4.950017792
CNP0432868,4.950040357
CNP0193518,4.950081901
CNP0308295,4.950089016
CNP0383074,4.95014503
CNP0424316,4.950173845
CNP0356170,4.950273534
CNP0294249,4.950425053
CNP0302874,4.950476752
CNP0398299,4.950476752
CNP0399482,4.950476752
CNP0211566,4.950479397
CNP0223012,4.950479397
CNP0251751,4.950479397
CNP0261833,4.950479397
CNP0275694,4.950479397
CNP0185268,4.950511477
CNP0354949,4.950524951
CNP0194513,4.950576252
CNP0260117,4.950576252
CNP0229447,4.950604032
CNP0452195,4.950678427
CNP0006362,4.950683965
CNP0354148,4.950687337
CNP0210374,4.950734803
CNP0474151,4.95083228
CNP0249446,4.950834638
CNP0309219,4.950840572
CNP0002782,4.950869747
CNP0218587,4.950875342
CNP0477353,4.950882746
CNP0099639,4.950903888
CNP0421573,4.950903888
CNP0349134,4.950908649
CNP0314842,4.950965706
CNP0328051,4.950965706
CNP0329286,4.950965706
CNP0289002,4.950971923
CNP0222981,4.950973759
CNP0213917,4.950994892
CNP0261547,4.950994892
CNP0024460,4.951019887
CNP0260102,4.951021188
CNP0280671,4.951021188
CNP0323074,4.951021188
CNP0337779,4.951021188
CNP0359855,4.951021188
CNP0288071,4.951031778
CNP0431353,4.95104559
CNP0079276,4.951053304
CNP0079278,4.951053304
CNP0096641,4.951078588
CNP0305655,4.951078588
CNP0417224,4.951078588
CNP0089294,4.951119431
CNP0232331,4.951119431
CNP0191899,4.951161888
CNP0430130,4.951161888
CNP0252462,4.951217983
CNP0233594,4.951229695
CNP0251608,4.951229695
CNP0289245,4.951282579
CNP0308290,4.951282579
CNP0213884,4.951315721
CNP0191286,4.951320653
CNP0079081,4.951321789
CNP0079082,4.951321789
CNP0198558,4.951352476
CNP0080786,4.951365702
CNP0257109,4.951365702
CNP0262076,4.951365702
CNP0080787,4.951365702
CNP0210528,4.951365956
CNP0293779,4.951384689
CNP0189323,4.951440449
CNP0237705,4.951440449
CNP0262280,4.951445661
CNP0269513,4.951457447
CNP0227562,4.951489507
CNP0365167,4.951524577
CNP0204431,4.951533619
CNP0213594,4.951533619
CNP0234620,4.951533619
CNP0324991,4.951533619
CNP0295114,4.951539453
CNP0255093,4.951612743
CNP0361914,4.951639686
CNP0214673,4.951706378
CNP0377640,4.951706378
CNP0385436,4.951706378
CNP0349000,4.951707848
CNP0250884,4.951795744
CNP0201604,4.951820727
CNP0273070,4.951820727
CNP0309511,4.951820727
CNP0315204,4.951820727
CNP0326370,4.951820727
CNP0406777,4.951820727
CNP0306391,4.951821725
CNP0422821,4.951821725
CNP0286682,4.951888727
CNP0220739,4.951912491
CNP0315279,4.95191562
CNP0300521,4.951946715
CNP0088085,4.951978245
CNP0088086,4.951978245
CNP0100297,4.951978245
CNP0254036,4.951978245
CNP0419750,4.951978245
CNP0199441,4.951979213
CNP0260237,4.951979213
CNP0261352,4.951979213
CNP0363905,4.951979213
CNP0272492,4.951996386
CNP0452287,4.952040928
CNP0326577,4.952072196
CNP0345928,4.952194398
CNP0384999,4.952194398
CNP0235835,4.952269592
CNP0363180,4.952307704
CNP0226827,4.952333324
CNP0191685,4.952346382
CNP0205622,4.952346382
CNP0246667,4.952351222
CNP0211345,4.95239956
CNP0235983,4.95239956
CNP0275961,4.95239956
CNP0297522,4.952409314
CNP0441923,4.952409314
